Start Time,Duration,Title,Bookmark,Country,show_name,season,episode_name,year,month,weekday,day,hour_day,date,month_name,weekday_name,minutes,hours
2020-01-01 20:33:00-07:00,0 days 00:07:41,Flavorful Origins: Yunnan Cuisine: Lacquer Seed Oil (Episode 4),0:07:55,CA (Canada),Flavorful Origins, Yunnan Cuisine, Lacquer Seed Oil (Episode 4),2020,1,2,1,20,2020-01-01,January,Wednesday,7.683333333333334,0.12805555555555556
2020-01-01 20:12:00-07:00,0 days 00:12:01,Flavorful Origins: Yunnan Cuisine: Sa Piě (Episode 3),0:12:15,CA (Canada),Flavorful Origins, Yunnan Cuisine, Sa Piě (Episode 3),2020,1,2,1,20,2020-01-01,January,Wednesday,12.016666666666667,0.20027777777777778
2020-01-01 19:56:00-07:00,0 days 00:11:50,Flavorful Origins: Yunnan Cuisine: Nan Piě (Episode 2),0:12:04,CA (Canada),Flavorful Origins, Yunnan Cuisine, Nan Piě (Episode 2),2020,1,2,1,19,2020-01-01,January,Wednesday,11.833333333333334,0.19722222222222222
2020-01-01 19:43:00-07:00,0 days 00:12:49,Flavorful Origins: Yunnan Cuisine: Dairy Products (Episode 1),0:12:49,CA (Canada),Flavorful Origins, Yunnan Cuisine, Dairy Products (Episode 1),2020,1,2,1,19,2020-01-01,January,Wednesday,12.816666666666666,0.2136111111111111
2019-12-27 22:45:00-07:00,0 days 00:25:35,42 Grams,1:20:07,CA (Canada),42 Grams,,,2019,12,4,27,22,2019-12-27,December,Friday,25.583333333333332,0.4263888888888889
2019-12-25 19:28:00-07:00,0 days 00:21:49,42 Grams,0:54:32,CA (Canada),42 Grams,,,2019,12,2,25,19,2019-12-25,December,Wednesday,21.816666666666666,0.3636111111111111
2019-12-25 18:18:00-07:00,0 days 00:32:43,42 Grams,0:32:43,CA (Canada),42 Grams,,,2019,12,2,25,18,2019-12-25,December,Wednesday,32.71666666666667,0.5452777777777778
2019-12-20 21:51:00-07:00,0 days 00:48:20,Arthur Christmas,0:54:34,CA (Canada),Arthur Christmas,,,2019,12,4,20,21,2019-12-20,December,Friday,48.333333333333336,0.8055555555555556
2019-12-20 21:49:00-07:00,0 days 00:01:43,Klaus,1:30:21,CA (Canada),Klaus,,,2019,12,4,20,21,2019-12-20,December,Friday,1.7166666666666666,0.02861111111111111
2019-12-20 00:40:00-07:00,0 days 00:01:32,Klaus,1:25:14,CA (Canada),Klaus,,,2019,12,4,20,0,2019-12-20,December,Friday,1.5333333333333334,0.025555555555555557
2019-12-20 00:09:00-07:00,0 days 00:25:50,Klaus,1:37:01,CA (Canada),Klaus,,,2019,12,4,20,0,2019-12-20,December,Friday,25.833333333333332,0.4305555555555556
2019-12-19 21:26:00-07:00,0 days 01:01:19,Klaus,1:06:53,CA (Canada),Klaus,,,2019,12,3,19,21,2019-12-19,December,Thursday,61.31666666666667,1.0219444444444445
2019-12-14 22:10:00-07:00,0 days 01:02:10,Klaus,1:12:18,CA (Canada),Klaus,,,2019,12,5,14,22,2019-12-14,December,Saturday,62.166666666666664,1.0361111111111112
2019-12-14 20:15:00-07:00,0 days 00:10:08,Klaus,0:10:08,CA (Canada),Klaus,,,2019,12,5,14,20,2019-12-14,December,Saturday,10.133333333333333,0.1688888888888889
2019-11-28 23:32:00-07:00,0 days 00:05:16,Explained: Season 2: Coding (Episode 5),0:05:16,CA (Canada),Explained, Season 2, Coding (Episode 5),2019,11,3,28,23,2019-11-28,November,Thursday,5.266666666666667,0.08777777777777777
2019-11-28 23:30:00-07:00,0 days 00:02:10,Explained: Season 2: Pirates (Episode 6),0:02:16,CA (Canada),Explained, Season 2, Pirates (Episode 6),2019,11,3,28,23,2019-11-28,November,Thursday,2.1666666666666665,0.03611111111111111
2019-11-28 23:09:00-07:00,0 days 00:20:12,Explained: Season 2: The Next Pandemic (Episode 7),0:20:17,CA (Canada),Explained, Season 2, The Next Pandemic (Episode 7),2019,11,3,28,23,2019-11-28,November,Thursday,20.2,0.33666666666666667
2019-11-28 22:43:00-07:00,0 days 00:23:18,Explained: Season 2: Diamonds (Episode 10),0:22:40,CA (Canada),Explained, Season 2, Diamonds (Episode 10),2019,11,3,28,22,2019-11-28,November,Thursday,23.3,0.3883333333333333
2019-11-26 23:45:00-07:00,0 days 00:44:13,Our Planet: Season 1: From Deserts to Grasslands (Episode 5),0:46:32,CA (Canada),Our Planet, Season 1, From Deserts to Grasslands (Episode 5),2019,11,1,26,23,2019-11-26,November,Tuesday,44.21666666666667,0.7369444444444444
2019-11-26 22:08:00-07:00,0 days 00:52:06,Our Planet: Season 1: Coastal Seas (Episode 4),0:48:50,CA (Canada),Our Planet, Season 1, Coastal Seas (Episode 4),2019,11,1,26,22,2019-11-26,November,Tuesday,52.1,0.8683333333333333
2019-11-24 22:40:00-07:00,0 days 00:03:32,Explained: Season 1: K-Pop (Episode 4),0:03:32,CA (Canada),Explained, Season 1, K-Pop (Episode 4),2019,11,6,24,22,2019-11-24,November,Sunday,3.533333333333333,0.058888888888888886
2019-11-24 22:08:00-07:00,0 days 00:25:47,Explained: Season 2: Cults (Episode 1),0:25:23,CA (Canada),Explained, Season 2, Cults (Episode 1),2019,11,6,24,22,2019-11-24,November,Sunday,25.783333333333335,0.4297222222222222
2019-11-23 05:17:00-07:00,0 days 00:17:33,Explained: Season 2: Billionaires (Episode 2),0:22:14,CA (Canada),Explained, Season 2, Billionaires (Episode 2),2019,11,5,23,5,2019-11-23,November,Saturday,17.55,0.2925
2019-11-22 23:45:00-07:00,0 days 00:04:57,Explained: Season 2: Billionaires (Episode 2),0:04:41,CA (Canada),Explained, Season 2, Billionaires (Episode 2),2019,11,4,22,23,2019-11-22,November,Friday,4.95,0.0825
2019-11-22 23:40:00-07:00,0 days 00:05:06,Explained: Season 2: Athleisure (Episode 4),0:05:06,CA (Canada),Explained, Season 2, Athleisure (Episode 4),2019,11,4,22,23,2019-11-22,November,Friday,5.1,0.085
2019-11-22 23:20:00-07:00,0 days 00:16:16,Explained: Season 2: Beauty (Episode 9),0:16:16,CA (Canada),Explained, Season 2, Beauty (Episode 9),2019,11,4,22,23,2019-11-22,November,Friday,16.266666666666666,0.27111111111111114
2019-11-21 22:42:00-07:00,0 days 00:32:33,He Even Has Your Eyes,1:26:32,CA (Canada),He Even Has Your Eyes,,,2019,11,3,21,22,2019-11-21,November,Thursday,32.55,0.5425
2019-11-18 22:15:00-07:00,0 days 00:02:49,"Street Food: Asia: Season 1: Cebu, Philippines (Episode 9)",0:02:57,CA (Canada),Street Food, Asia," Season 1: Cebu, Philippines (Episode 9)",2019,11,0,18,22,2019-11-18,November,Monday,2.816666666666667,0.04694444444444444
2019-11-18 21:46:00-07:00,0 days 00:28:53,"Street Food: Asia: Season 1: Yogyakarta, Indonesia (Episode 4)",0:28:53,CA (Canada),Street Food, Asia," Season 1: Yogyakarta, Indonesia (Episode 4)",2019,11,0,18,21,2019-11-18,November,Monday,28.883333333333333,0.48138888888888887
2019-11-15 21:21:00-07:00,0 days 00:10:20,Flavorful Origins: Chaoshan Cuisine: Chinese Motherwort (Episode 20),0:10:20,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Chinese Motherwort (Episode 20),2019,11,4,15,21,2019-11-15,November,Friday,10.333333333333334,0.17222222222222222
2019-11-13 23:00:00-07:00,0 days 00:55:06,The Crown: Season 1: Wolferton Splash (Episode 1),0:55:06,CA (Canada),The Crown, Season 1, Wolferton Splash (Episode 1),2019,11,2,13,23,2019-11-13,November,Wednesday,55.1,0.9183333333333333
2019-11-12 22:55:00-07:00,0 days 00:05:53,Atypical: Season 1: Antarctica (Episode 1),0:27:25,CA (Canada),Atypical, Season 1, Antarctica (Episode 1),2019,11,1,12,22,2019-11-12,November,Tuesday,5.883333333333334,0.09805555555555556
2019-11-12 22:05:00-07:00,0 days 00:12:16,Flavorful Origins: Chaoshan Cuisine: Galangal (Episode 19),0:12:30,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Galangal (Episode 19),2019,11,1,12,22,2019-11-12,November,Tuesday,12.266666666666667,0.20444444444444446
2019-11-12 21:53:00-07:00,0 days 00:11:11,Flavorful Origins: Chaoshan Cuisine: Mussels (Episode 18),0:11:11,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Mussels (Episode 18),2019,11,1,12,21,2019-11-12,November,Tuesday,11.183333333333334,0.18638888888888888
2019-11-12 00:19:00-07:00,0 days 00:06:41,Atypical: Season 3: Searching for Brown Sugar Man (Episode 10),0:32:46,CA (Canada),Atypical, Season 3, Searching for Brown Sugar Man (Episode 10),2019,11,1,12,0,2019-11-12,November,Tuesday,6.683333333333334,0.11138888888888888
2019-11-11 23:06:00-07:00,0 days 00:25:59,Atypical: Season 3: Searching for Brown Sugar Man (Episode 10),0:26:05,CA (Canada),Atypical, Season 3, Searching for Brown Sugar Man (Episode 10),2019,11,0,11,23,2019-11-11,November,Monday,25.983333333333334,0.4330555555555556
2019-11-11 21:52:00-07:00,0 days 00:34:04,Atypical: Season 3: Sam Takes a Walk (Episode 9),0:34:10,CA (Canada),Atypical, Season 3, Sam Takes a Walk (Episode 9),2019,11,0,11,21,2019-11-11,November,Monday,34.06666666666667,0.5677777777777778
2019-11-11 21:37:00-07:00,0 days 00:14:05,Atypical: Season 3: Road Rage Paige (Episode 8),0:32:52,CA (Canada),Atypical, Season 3, Road Rage Paige (Episode 8),2019,11,0,11,21,2019-11-11,November,Monday,14.083333333333334,0.23472222222222222
2019-11-10 23:34:00-07:00,0 days 00:12:23,Flavorful Origins: Chaoshan Cuisine: Fish Ball and Wrapped Fish (Episode 17),0:12:37,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Fish Ball and Wrapped Fish (Episode 17),2019,11,6,10,23,2019-11-10,November,Sunday,12.383333333333333,0.2063888888888889
2019-11-10 23:22:00-07:00,0 days 00:12:13,Flavorful Origins: Chaoshan Cuisine: Fish Sauce (Episode 16),0:12:27,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Fish Sauce (Episode 16),2019,11,6,10,23,2019-11-10,November,Sunday,12.216666666666667,0.2036111111111111
2019-11-10 23:09:00-07:00,0 days 00:12:11,Flavorful Origins: Chaoshan Cuisine: Meal of Fish (Episode 15),0:10:55,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Meal of Fish (Episode 15),2019,11,6,10,23,2019-11-10,November,Sunday,12.183333333333334,0.20305555555555554
2019-11-09 22:44:00-07:00,0 days 00:55:13,Rotten: Season 2: The Avocado War (Episode 1),0:55:03,CA (Canada),Rotten, Season 2, The Avocado War (Episode 1),2019,11,5,9,22,2019-11-09,November,Saturday,55.21666666666667,0.9202777777777778
2019-11-07 00:25:00-07:00,0 days 00:18:41,Atypical: Season 3: Road Rage Paige (Episode 8),0:18:47,CA (Canada),Atypical, Season 3, Road Rage Paige (Episode 8),2019,11,3,7,0,2019-11-07,November,Thursday,18.683333333333334,0.3113888888888889
2019-11-07 00:23:00-07:00,0 days 00:02:06,Atypical: Season 3: Shrinkage (Episode 7),0:29:17,CA (Canada),Atypical, Season 3, Shrinkage (Episode 7),2019,11,3,7,0,2019-11-07,November,Thursday,2.1,0.035
2019-11-05 23:15:00-07:00,0 days 00:28:40,Chef's Table: France: Season 1: Alain Passard (Episode 1),0:42:27,CA (Canada),Chef's Table, France, Season 1: Alain Passard (Episode 1),2019,11,1,5,23,2019-11-05,November,Tuesday,28.666666666666668,0.4777777777777778
2019-11-05 22:01:00-07:00,0 days 00:16:41,Chef's Table: France: Season 1: Alain Passard (Episode 1),0:14:49,CA (Canada),Chef's Table, France, Season 1: Alain Passard (Episode 1),2019,11,1,5,22,2019-11-05,November,Tuesday,16.683333333333334,0.27805555555555556
2019-11-05 14:14:00-07:00,0 days 01:32:00,Year One,1:31:01,CA (Canada),Year One,,,2019,11,1,5,14,2019-11-05,November,Tuesday,92.0,1.5333333333333334
2019-11-04 23:19:00-07:00,0 days 00:27:04,Atypical: Season 3: Shrinkage (Episode 7),0:27:11,CA (Canada),Atypical, Season 3, Shrinkage (Episode 7),2019,11,0,4,23,2019-11-04,November,Monday,27.066666666666666,0.45111111111111113
2019-11-04 22:50:00-07:00,0 days 00:27:38,Atypical: Season 3: The Essence of a Penguin (Episode 6),0:33:10,CA (Canada),Atypical, Season 3, The Essence of a Penguin (Episode 6),2019,11,0,4,22,2019-11-04,November,Monday,27.633333333333333,0.46055555555555555
2019-11-04 05:35:00-07:00,0 days 00:10:07,Flavorful Origins: Chaoshan Cuisine: Chaozhou Mandarin Oranges (Episode 9),0:10:07,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Chaozhou Mandarin Oranges (Episode 9),2019,11,0,4,5,2019-11-04,November,Monday,10.116666666666667,0.1686111111111111
2019-11-04 05:29:00-07:00,0 days 00:05:01,Flavorful Origins: Chaoshan Cuisine: Seaweed (Episode 7),0:05:14,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Seaweed (Episode 7),2019,11,0,4,5,2019-11-04,November,Monday,5.016666666666667,0.08361111111111111
2019-11-04 05:18:00-07:00,0 days 00:11:10,Flavorful Origins: Chaoshan Cuisine: Preserved Radish (Episode 6),0:11:24,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Preserved Radish (Episode 6),2019,11,0,4,5,2019-11-04,November,Monday,11.166666666666666,0.18611111111111112
2019-11-04 05:02:00-07:00,0 days 00:12:07,Flavorful Origins: Chaoshan Cuisine: Puning Bean Paste (Episode 5),0:11:16,CA (Canada),Flavorful Origins, Chaoshan Cuisine, Puning Bean Paste (Episode 5),2019,11,0,4,5,2019-11-04,November,Monday,12.116666666666667,0.20194444444444445
2019-11-03 23:20:00-07:00,0 days 00:05:56,Atypical: Season 3: The Essence of a Penguin (Episode 6),0:06:02,CA (Canada),Atypical, Season 3, The Essence of a Penguin (Episode 6),2019,11,6,3,23,2019-11-03,November,Sunday,5.933333333333334,0.09888888888888889
2019-11-03 22:53:00-07:00,0 days 00:27:19,Atypical: Season 3: Only Tweed (Episode 5),0:27:31,CA (Canada),Atypical, Season 3, Only Tweed (Episode 5),2019,11,6,3,22,2019-11-03,November,Sunday,27.316666666666666,0.4552777777777778
2019-11-03 21:33:00-07:00,0 days 00:33:00,Atypical: Season 3: Y.G.A.G.G. (Episode 4),0:33:06,CA (Canada),Atypical, Season 3, Y.G.A.G.G. (Episode 4),2019,11,6,3,21,2019-11-03,November,Sunday,33.0,0.55
2019-11-03 20:59:00-07:00,0 days 00:30:01,Atypical: Season 3: Cocaine Pills and Pony Meat (Episode 3),0:30:07,CA (Canada),Atypical, Season 3, Cocaine Pills and Pony Meat (Episode 3),2019,11,6,3,20,2019-11-03,November,Sunday,30.016666666666666,0.5002777777777778
2019-11-03 20:52:00-07:00,0 days 00:06:44,Atypical: Season 3: Standing Sam (Episode 2),0:25:43,CA (Canada),Atypical, Season 3, Standing Sam (Episode 2),2019,11,6,3,20,2019-11-03,November,Sunday,6.733333333333333,0.11222222222222222
2019-11-02 23:05:00-06:00,0 days 00:18:53,Atypical: Season 3: Standing Sam (Episode 2),0:18:59,CA (Canada),Atypical, Season 3, Standing Sam (Episode 2),2019,11,5,2,23,2019-11-02,November,Saturday,18.883333333333333,0.31472222222222224
2019-11-02 22:32:00-06:00,0 days 00:32:15,Atypical: Season 3: Best Laid Plans (Episode 1),0:32:05,CA (Canada),Atypical, Season 3, Best Laid Plans (Episode 1),2019,11,5,2,22,2019-11-02,November,Saturday,32.25,0.5375
2019-10-22 23:16:00-06:00,0 days 00:03:01,American Factory: A Conversation with the Obamas,0:04:07,CA (Canada),American Factory, A Conversation with the Obamas,,2019,10,1,22,23,2019-10-22,October,Tuesday,3.0166666666666666,0.050277777777777775
2019-10-22 22:38:00-06:00,0 days 00:22:32,American Factory,1:46:31,CA (Canada),American Factory,,,2019,10,1,22,22,2019-10-22,October,Tuesday,22.533333333333335,0.37555555555555553
2019-10-22 20:14:00-06:00,0 days 00:43:03,American Factory,1:26:09,CA (Canada),American Factory,,,2019,10,1,22,20,2019-10-22,October,Tuesday,43.05,0.7175
2019-10-21 20:52:00-06:00,0 days 00:44:18,American Factory,0:44:19,CA (Canada),American Factory,,,2019,10,0,21,20,2019-10-21,October,Monday,44.3,0.7383333333333333
2019-10-15 21:43:00-06:00,0 days 00:22:07,Explained: Season 2: Animal Intelligence (Episode 3),0:21:37,CA (Canada),Explained, Season 2, Animal Intelligence (Episode 3),2019,10,1,15,21,2019-10-15,October,Tuesday,22.116666666666667,0.3686111111111111
2019-10-14 00:01:00-06:00,0 days 00:22:15,The Hook Up Plan: Season 2: The Love Plan (Episode 6),0:22:40,CA (Canada),The Hook Up Plan, Season 2, The Love Plan (Episode 6),2019,10,0,14,0,2019-10-14,October,Monday,22.25,0.37083333333333335
2019-10-13 23:39:00-06:00,0 days 00:20:48,The Hook Up Plan: Season 2: The After Plan (Episode 5),0:20:33,CA (Canada),The Hook Up Plan, Season 2, The After Plan (Episode 5),2019,10,6,13,23,2019-10-13,October,Sunday,20.8,0.3466666666666667
2019-10-13 23:35:00-06:00,0 days 00:04:06,The Hook Up Plan: Season 2: The Pick-Up Plan (Episode 4),0:23:23,CA (Canada),The Hook Up Plan, Season 2, The Pick-Up Plan (Episode 4),2019,10,6,13,23,2019-10-13,October,Sunday,4.1,0.06833333333333333
2019-10-13 22:13:00-06:00,0 days 00:07:35,The Hook Up Plan: Season 2: The Pick-Up Plan (Episode 4),0:19:17,CA (Canada),The Hook Up Plan, Season 2, The Pick-Up Plan (Episode 4),2019,10,6,13,22,2019-10-13,October,Sunday,7.583333333333333,0.12638888888888888
2019-10-13 11:28:00-06:00,0 days 00:11:42,The Hook Up Plan: Season 2: The Pick-Up Plan (Episode 4),0:11:42,CA (Canada),The Hook Up Plan, Season 2, The Pick-Up Plan (Episode 4),2019,10,6,13,11,2019-10-13,October,Sunday,11.7,0.195
2019-10-13 00:54:00-06:00,0 days 00:13:44,The Hook Up Plan: Season 2: The Backup Plan (Episode 3),0:21:58,CA (Canada),The Hook Up Plan, Season 2, The Backup Plan (Episode 3),2019,10,6,13,0,2019-10-13,October,Sunday,13.733333333333333,0.2288888888888889
2019-10-13 00:28:00-06:00,0 days 00:25:56,The Hook Up Plan: Season 2: The Llama Plan (Episode 2),0:26:02,CA (Canada),The Hook Up Plan, Season 2, The Llama Plan (Episode 2),2019,10,6,13,0,2019-10-13,October,Sunday,25.933333333333334,0.43222222222222223
2019-10-13 00:25:00-06:00,0 days 00:03:09,The Hook Up Plan: Season 2: The Homecoming Plan (Episode 1),0:26:34,CA (Canada),The Hook Up Plan, Season 2, The Homecoming Plan (Episode 1),2019,10,6,13,0,2019-10-13,October,Sunday,3.15,0.0525
2019-10-12 23:46:00-06:00,0 days 00:23:20,The Hook Up Plan: Season 2: The Homecoming Plan (Episode 1),0:23:25,CA (Canada),The Hook Up Plan, Season 2, The Homecoming Plan (Episode 1),2019,10,5,12,23,2019-10-12,October,Saturday,23.333333333333332,0.3888888888888889
2019-10-11 23:35:00-06:00,0 days 00:05:46,This Is Us: Season 3: Her (Episode 18),0:41:59,CA (Canada),This Is Us, Season 3, Her (Episode 18),2019,10,4,11,23,2019-10-11,October,Friday,5.766666666666667,0.0961111111111111
2019-10-11 21:48:00-06:00,0 days 00:36:50,This Is Us: Season 3: Her (Episode 18),0:41:57,CA (Canada),This Is Us, Season 3, Her (Episode 18),2019,10,4,11,21,2019-10-11,October,Friday,36.833333333333336,0.6138888888888889
2019-10-11 10:46:00-06:00,0 days 00:06:56,This Is Us: Season 3: Her (Episode 18),0:08:45,CA (Canada),This Is Us, Season 3, Her (Episode 18),2019,10,4,11,10,2019-10-11,October,Friday,6.933333333333334,0.11555555555555555
2019-10-10 23:05:00-06:00,0 days 00:02:27,This Is Us: Season 3: Her (Episode 18),0:02:28,CA (Canada),This Is Us, Season 3, Her (Episode 18),2019,10,3,10,23,2019-10-10,October,Thursday,2.45,0.04083333333333333
2019-10-10 22:15:00-06:00,0 days 00:34:55,This Is Us: Season 3: R & B (Episode 17),0:42:07,CA (Canada),This Is Us, Season 3, R & B (Episode 17),2019,10,3,10,22,2019-10-10,October,Thursday,34.916666666666664,0.5819444444444445
2019-10-10 19:32:00-06:00,0 days 00:08:11,This Is Us: Season 3: R & B (Episode 17),0:08:12,CA (Canada),This Is Us, Season 3, R & B (Episode 17),2019,10,3,10,19,2019-10-10,October,Thursday,8.183333333333334,0.1363888888888889
2019-10-10 18:22:00-06:00,0 days 00:43:26,This Is Us: Season 3: Don't Take My Sunshine Away (Episode 16),0:41:54,CA (Canada),This Is Us, Season 3, Don't Take My Sunshine Away (Episode 16),2019,10,3,10,18,2019-10-10,October,Thursday,43.43333333333333,0.7238888888888889
2019-10-10 17:56:00-06:00,0 days 00:13:45,This Is Us: Season 3: The Waiting Room (Episode 15),0:41:46,CA (Canada),This Is Us, Season 3, The Waiting Room (Episode 15),2019,10,3,10,17,2019-10-10,October,Thursday,13.75,0.22916666666666666
2019-10-10 10:47:00-06:00,0 days 00:28:56,This Is Us: Season 3: The Waiting Room (Episode 15),0:28:37,CA (Canada),This Is Us, Season 3, The Waiting Room (Episode 15),2019,10,3,10,10,2019-10-10,October,Thursday,28.933333333333334,0.4822222222222222
